786,0.111,1.86,53,16.8
787,0.113,1.86,53,16.5
788,0.113,1.86,53,16.5
789,0.112,1.86,53,16.6
790,0.113,1.87,53,16.5
791,0.111,1.86,53,16.8
792,0.111,1.86,52.9,16.8
793,0.113,1.87,52.9,16.5
794,0.113,1.87,52.9,16.5
795,0.114,1.86,52.9,16.3
796,0.113,1.86,52.8,16.5
797,0.112,1.86,52.8,16.6
798,0.113,1.87,52.8,16.5
799,0.112,1.86,52.8,16.6
800,0.112,1.86,52.8,16.6
801,0.112,1.86,52.7,16.6
802,0.113,1.86,52.7,16.5
803,0.113,1.86,52.7,16.5
804,0.113,1.86,52.7,16.5
805,0.113,1.86,52.6,16.5
806,0.112,1.87,52.6,16.7
807,0.113,1.86,52.6,16.5
808,0.113,1.86,52.5,16.5
809,0.112,1.87,52.5,16.7
810,0.112,1.86,52.5,16.6
811,0.112,1.87,52.5,16.7
812,0.111,1.86,52.5,16.8
813,0.111,1.86,52.5,16.8
814,0.112,1.86,52.5,16.6
815,0.112,1.86,52.4,16.6
816,0.111,1.86,52.4,16.8
817,0.112,1.86,52.4,16.6
818,0.111,1.86,52.4,16.8
819,0.113,1.86,52.4,16.5
820,0.113,1.86,52.4,16.5
821,0.112,1.86,52.3,16.6
822,0.113,1.86,52.3,16.5
823,0.112,1.86,52.3,16.6
824,0.113,1.86,52.3,16.5
825,0.112,1.86,52.2,16.6
826,0.112,1.86,52.2,16.6
827,0.113,1.86,52.2,16.5
828,0.113,1.86,52.2,16.5
829,0.113,1.86,52.2,16.5
830,0.113,1.86,52.1,16.5
831,0.113,1.86,52,16.5
832,0.113,1.86,52,16.5
833,0.113,1.87,52,16.5
834,0.111,1.86,52,16.8
835,0.111,1.86,52,16.8
836,0.112,1.86,51.9,16.6
837,0.112,1.86,51.9,16.6
838,0.113,1.86,51.9,16.5
839,0.113,1.86,51.9,16.5
840,0.112,1.86,51.9,16.6
841,0.114,1.87,51.9,16.4
842,0.113,1.86,51.9,16.5
843,0.112,1.86,51.8,16.6
844,0.113,1.86,51.8,16.5
845,0.113,1.86,51.8,16.5
846,0.112,1.86,51.8,16.6
847,0.113,1.86,51.7,16.5
848,0.113,1.86,51.7,16.5
849,0.113,1.86,51.7,16.5
850,0.113,1.86,51.7,16.5
851,0.113,1.86,51.6,16.5
852,0.112,1.86,51.6,16.6
853,0.113,1.86,51.6,16.5
854,0.113,1.86,51.6,16.5
855,0.111,1.87,51.6,16.8
856,0.113,1.86,51.6,16.5
857,0.112,1.86,51.6,16.6
858,0.116,1.86,51.5,16.0
859,0.113,1.86,51.5,16.5
860,0.112,1.86,51.5,16.6
861,0.113,1.86,51.5,16.5
862,0.114,1.86,51.5,16.3
863,0.113,1.86,51.5,16.5
864,0.113,1.86,51.4,16.5
865,0.113,1.86,51.4,16.5
866,0.113,1.86,51.4,16.5
867,0.113,1.86,51.4,16.5
868,0.113,1.87,51.4,16.5
869,0.113,1.85,51.4,16.4
870,0.113,1.85,51.4,16.4
871,0.113,1.86,51.3,16.5
872,0.113,1.86,51.3,16.5
873,0.113,1.86,51.3,16.5
874,0.113,1.86,51.3,16.5
875,0.113,1.86,51.2,16.5
876,0.112,1.86,51.2,16.6
877,0.112,1.86,51.2,16.6
878,0.112,1.86,51.2,16.6
879,0.111,1.86,51.2,16.8
880,0.111,1.86,51.2,16.8
881,0.111,1.86,51.1,16.8
882,0.112,1.86,51.1,16.6
883,0.112,1.86,51.1,16.6
884,0.111,1.86,51.1,16.8
885,0.112,1.87,51.1,16.7
886,0.112,1.86,51.1,16.6
887,0.113,1.86,51.1,16.5
888,0.113,1.87,51.1,16.5
889,0.113,1.86,51,16.5
890,0.113,1.86,51,16.5
891,0.113,1.87,51,16.5
892,0.115,1.86,51,16.2
893,0.114,1.86,50.9,16.3
894,0.115,1.86,50.9,16.2
895,0.114,1.87,50.9,16.4
896,0.115,1.87,50.9,16.3
897,0.114,1.86,50.8,16.3
898,0.112,1.86,50.8,16.6
899,0.112,1.86,50.8,16.6
900,0.114,1.87,50.8,16.4
901,0.114,1.87,50.7,16.4
902,0.114,1.86,50.7,16.3
903,0.115,1.86,50.7,16.2
904,0.114,1.87,50.7,16.4
905,0.113,1.86,50.6,16.5
906,0.112,1.86,50.6,16.6
907,0.112,1.86,50.6,16.6
908,0.112,1.86,50.6,16.6
909,0.112,1.86,50.6,16.6
910,0.112,1.85,50.6,16.5
911,0.113,1.86,50.5,16.5
912,0.111,1.86,50.5,16.8
913,0.112,1.86,50.5,16.6
914,0.113,1.86,50.5,16.5
915,0.112,1.86,50.5,16.6
916,0.113,1.86,50.4,16.5
917,0.113,1.86,50.4,16.5
918,0.113,1.86,50.4,16.5
919,0.113,1.86,50.4,16.5
920,0.113,1.86,50.4,16.5
921,0.112,1.86,50.4,16.6
922,0.112,1.86,50.4,16.6
923,0.112,1.86,50.4,16.6
924,0.111,1.86,50.3,16.8
925,0.113,1.86,50.3,16.5
926,0.112,1.86,50.3,16.6
927,0.113,1.86,50.3,16.5
928,0.114,1.86,50.3,16.3
929,0.115,1.86,50.2,16.2
930,0.113,1.86,50.2,16.5
931,0.113,1.86,50.2,16.5
932,0.113,1.86,50.2,16.5
933,0.113,1.86,50.1,16.5
934,0.113,1.86,50.1,16.5
935,0.113,1.86,50.1,16.5
936,0.113,1.86,50.1,16.5
937,0.113,1.86,50.1,16.5
938,0.113,1.86,50.1,16.5
939,0.113,1.86,50.1,16.5
940,0.113,1.86,50.1,16.5
941,0.113,1.86,50,16.5
942,0.113,1.87,50,16.5
943,0.113,1.86,50,16.5
944,0.113,1.86,50,16.5
945,0.113,1.87,50,16.5
946,0.113,1.86,50,16.5
947,0.111,1.86,50,16.8
948,0.112,1.86,49.9,16.6
949,0.113,1.86,49.9,16.5
950,0.112,1.86,49.9,16.6
951,0.112,1.86,49.9,16.6
952,0.113,1.86,49.9,16.5
953,0.112,1.87,49.8,16.7
954,0.112,1.86,49.8,16.6
955,0.113,1.86,49.8,16.5
956,0.114,1.87,49.8,16.4
957,0.113,1.86,49.8,16.5
958,0.113,1.86,49.8,16.5
959,0.114,1.86,49.7,16.3
960,0.116,1.87,49.7,16.1
961,0.113,1.86,49.7,16.5
962,0.113,1.86,49.7,16.5
963,0.114,1.86,49.7,16.3
964,0.113,1.86,49.7,16.5
965,0.113,1.86,49.7,16.5
966,0.113,1.86,49.6,16.5
967,0.114,1.86,49.6,16.3
968,0.113,1.86,49.6,16.5
969,0.113,1.86,49.6,16.5
970,0.114,1.86,49.5,16.3
971,0.113,1.86,49.5,16.5
972,0.113,1.86,49.5,16.5
973,0.114,1.86,49.5,16.3
974,0.113,1.86,49.5,16.5
975,0.114,1.86,49.4,16.3
976,0.113,1.86,49.4,16.5
977,0.114,1.86,49.4,16.3
978,0.113,1.86,49.4,16.5
979,0.114,1.86,49.4,16.3
980,0.113,1.86,49.3,16.5
981,0.112,1.86,49.3,16.6
982,0.113,1.86,49.3,16.5
983,0.114,1.86,49.3,16.3
984,0.116,1.86,49.3,16.0
985,0.116,1.86,49.3,16.0
986,0.113,1.86,49.3,16.5
987,0.113,1.86,49.2,16.5
988,0.113,1.86,49.3,16.5
989,0.114,1.86,49.2,16.3
990,0.113,1.86,49.2,16.5
991,0.114,1.86,49.2,16.3
992,0.114,1.86,49.2,16.3
993,0.113,1.86,49.2,16.5
994,0.113,1.86,49.2,16.5
995,0.114,1.86,49.2,16.3
996,0.113,1.86,49.1,16.5
997,0.114,1.86,49.1,16.3
998,0.114,1.86,49.1,16.3
999,0.113,1.86,49.1,16.5
1000,0.114,1.86,49.1,16.3
1001,0.114,1.86,49.1,16.3
1002,0.114,1.86,49,16.3
1003,0.111,1.86,49,16.8
1004,0.112,1.86,49,16.6
1005,0.114,1.86,49,16.3
1006,0.114,1.86,49,16.3
1007,0.113,1.86,49,16.5
1008,0.114,1.86,49,16.3
1009,0.115,1.86,48.9,16.2
1010,0.115,1.86,48.9,16.2
1011,0.116,1.86,48.9,16.0
1012,0.114,1.86,48.9,16.3
1013,0.114,1.85,48.9,16.2
1014,0.114,1.86,48.9,16.3
1015,0.114,1.86,48.9,16.3
1016,0.115,1.86,48.8,16.2
1017,0.114,1.86,48.8,16.3
1018,0.114,1.86,48.8,16.3
1019,0.114,1.86,48.8,16.3
1020,0.113,1.87,48.8,16.5
1021,0.114,1.86,48.8,16.3
1022,0.114,1.86,48.7,16.3
1023,0.113,1.85,48.7,16.4
1024,0.114,1.86,48.7,16.3
1025,0.113,1.87,48.7,16.5
1026,0.114,1.86,48.7,16.3
1027,0.114,1.86,48.7,16.3
1028,0.114,1.86,48.7,16.3
1029,0.114,1.86,48.7,16.3
1030,0.115,1.86,48.7,16.2
1031,0.115,1.87,48.6,16.3
1032,0.114,1.86,48.6,16.3
1033,0.114,1.86,48.6,16.3
1034,0.114,1.86,48.6,16.3
1035,0.114,1.86,48.6,16.3
1036,0.114,1.86,48.6,16.3
1037,0.114,1.86,48.6,16.3
1038,0.113,1.86,48.5,16.5
1039,0.114,1.86,48.5,16.3
1040,0.113,1.86,48.5,16.5
1041,0.114,1.86,48.5,16.3
1042,0.116,1.86,48.5,16.0
1043,0.113,1.86,48.5,16.5
1044,0.113,1.86,48.5,16.5
1045,0.113,1.86,48.4,16.5
1046,0.113,1.86,48.4,16.5
1047,0.114,1.86,48.4,16.3
1048,0.114,1.86,48.4,16.3
1049,0.116,1.87,48.4,16.1
1050,0.114,1.86,48.4,16.3
1051,0.116,1.87,48.3,16.1
1052,0.114,1.86,48.3,16.3
1053,0.116,1.87,48.3,16.1
1054,0.115,1.86,48.3,16.2
1055,0.113,1.86,48.3,16.5
1056,0.113,1.87,48.2,16.5
1057,0.116,1.87,48.2,16.1
1058,0.114,1.86,48.2,16.3
1059,0.116,1.86,48.2,16.0
1060,0.116,1.86,48.2,16.0
1061,0.116,1.87,48.1,16.1
1062,0.116,1.86,48.1,16.0
1063,0.113,1.86,48.1,16.5
1064,0.112,1.86,48.1,16.6
1065,0.113,1.86,48,16.5
1066,0.115,1.86,48,16.2
1067,0.114,1.85,48,16.2
1068,0.114,1.86,48,16.3
1069,0.114,1.86,48,16.3
1070,0.114,1.86,48,16.3
1071,0.114,1.86,48,16.3
1072,0.114,1.86,48,16.3
1073,0.114,1.86,48,16.3
1074,0.113,1.86,48,16.5
1075,0.114,1.86,47.9,16.3
1076,0.114,1.86,47.9,16.3
1077,0.114,1.86,47.9,16.3
1078,0.114,1.86,47.8,16.3
1079,0.114,1.86,47.8,16.3
1080,0.114,1.86,47.8,16.3
1081,0.114,1.86,47.8,16.3
1082,0.115,1.86,47.8,16.2
1083,0.113,1.86,47.8,16.5
1084,0.114,1.86,47.8,16.3
1085,0.112,1.86,47.8,16.6
1086,0.114,1.86,47.8,16.3
1087,0.114,1.86,47.7,16.3
1088,0.114,1.86,47.7,16.3
1089,0.114,1.86,47.7,16.3
1090,0.114,1.86,47.7,16.3
1091,0.115,1.86,47.7,16.2
1092,0.114,1.86,47.7,16.3
1093,0.114,1.85,47.6,16.2
1094,0.114,1.86,47.6,16.3
1095,0.114,1.86,47.6,16.3
1096,0.113,1.86,47.6,16.5
1097,0.114,1.86,47.6,16.3
1098,0.114,1.86,47.6,16.3
1099,0.115,1.86,47.6,16.2
1100,0.114,1.86,47.6,16.3
1101,0.114,1.86,47.5,16.3
1102,0.115,1.86,47.5,16.2
1103,0.114,1.86,47.5,16.3
1104,0.115,1.86,47.5,16.2
1105,0.116,1.87,47.5,16.1
1106,0.113,1.86,47.5,16.5
1107,0.114,1.86,47.5,16.3
1108,0.112,1.86,47.5,16.6
1109,0.114,1.86,47.4,16.3
1110,0.114,1.86,47.4,16.3
1111,0.114,1.86,47.4,16.3
1112,0.115,1.86,47.4,16.2
1113,0.115,1.86,47.4,16.2
1114,0.114,1.86,47.4,16.3
1115,0.114,1.86,47.4,16.3
1116,0.116,1.86,47.4,16.0
1117,0.114,1.86,47.4,16.3
1118,0.113,1.86,47.3,16.5
1119,0.112,1.86,47.3,16.6
1120,0.113,1.86,47.3,16.5
1121,0.114,1.86,47.3,16.3
1122,0.114,1.86,47.3,16.3
1123,0.115,1.86,47.3,16.2
1124,0.116,1.86,47.3,16.0
1125,0.114,1.86,47.3,16.3
1126,0.114,1.86,47.2,16.3
1127,0.115,1.86,47.2,16.2
1128,0.114,1.86,47.2,16.3
1129,0.115,1.86,47.2,16.2
1130,0.115,1.86,47.2,16.2
1131,0.114,1.86,47.2,16.3
1132,0.114,1.86,47.2,16.3
1133,0.114,1.86,47.1,16.3
1134,0.114,1.86,47.1,16.3
1135,0.114,1.86,47.1,16.3
1136,0.113,1.86,47.1,16.5
1137,0.113,1.86,47.1,16.5
1138,0.113,1.86,47.1,16.5
1139,0.114,1.86,47,16.3
1140,0.116,1.86,47,16.0
1141,0.116,1.86,47,16.0
1142,0.114,1.85,47,16.2
1143,0.114,1.86,47,16.3
1144,0.115,1.86,47,16.2
1145,0.114,1.86,47,16.3
1146,0.114,1.86,47,16.3
1147,0.114,1.86,46.9,16.3
1148,0.114,1.86,46.9,16.3
1149,0.114,1.86,46.9,16.3
1150,0.114,1.86,46.9,16.3
1151,0.114,1.86,46.9,16.3
1152,0.114,1.86,46.9,16.3
1153,0.114,1.86,46.9,16.3
1154,0.116,1.86,46.9,16.0
1155,0.114,1.86,46.8,16.3
1156,0.114,1.86,46.8,16.3
1157,0.114,1.87,46.8,16.4
1158,0.115,1.86,46.8,16.2
1159,0.114,1.86,46.8,16.3
1160,0.113,1.86,46.8,16.5
1161,0.116,1.86,46.7,16.0
1162,0.114,1.87,46.7,16.4
1163,0.114,1.86,46.7,16.3
1164,0.114,1.86,46.7,16.3
1165,0.114,1.86,46.7,16.3
1166,0.114,1.86,46.7,16.3
1167,0.114,1.86,46.6,16.3
1168,0.114,1.86,46.6,16.3
1169,0.115,1.86,46.6,16.2
1170,0.114,1.86,46.6,16.3
1171,0.114,1.86,46.6,16.3
1172,0.115,1.87,46.6,16.3
1173,0.114,1.86,46.6,16.3
1174,0.113,1.86,46.6,16.5
1175,0.112,1.86,46.6,16.6
1176,0.113,1.86,46.5,16.5
1177,0.113,1.86,46.5,16.5
1178,0.113,1.86,46.5,16.5
1179,0.114,1.86,46.5,16.3
1180,0.114,1.86,46.5,16.3
1181,0.115,1.86,46.5,16.2
1182,0.115,1.86,46.4,16.2
1183,0.115,1.86,46.4,16.2
1184,0.114,1.86,46.4,16.3
1185,0.114,1.86,46.4,16.3
1186,0.116,1.87,46.4,16.1
1187,0.114,1.86,46.4,16.3
1188,0.114,1.86,46.4,16.3
1189,0.114,1.86,46.3,16.3
1190,0.115,1.86,46.3,16.2
1191,0.116,1.85,46.3,15.9
1192,0.116,1.86,46.3,16.0
1193,0.115,1.86,46.3,16.2
1194,0.113,1.86,46.3,16.5
1195,0.113,1.86,46.3,16.5
1196,0.113,1.86,46.3,16.5
1197,0.113,1.86,46.3,16.5
1198,0.114,1.86,46.3,16.3
1199,0.113,1.86,46.3,16.5
1200,0.113,1.86,46.3,16.5
1201,0.113,1.86,46.2,16.5
1202,0.113,1.85,46.2,16.4
1203,0.114,1.86,46.2,16.3
1204,0.114,1.86,46.2,16.3
1205,0.115,1.86,46.2,16.2
1206,0.114,1.86,46.2,16.3
1207,0.115,1.86,46.1,16.2
1208,0.114,1.86,46.1,16.3
1209,0.114,1.86,46.1,16.3
1210,0.114,1.86,46.1,16.3
1211,0.115,1.86,46.1,16.2
1212,0.114,1.86,46.1,16.3
1213,0.115,1.86,46.1,16.2
1214,0.114,1.86,46.1,16.3
1215,0.114,1.86,46.1,16.3
1216,0.112,1.86,46.1,16.6
1217,0.113,1.85,46.1,16.4
1218,0.114,1.86,46.1,16.3
1219,0.114,1.86,46,16.3
1220,0.116,1.86,46,16.0
1221,0.114,1.86,46,16.3
1222,0.116,1.87,46,16.1
1223,0.117,1.86,46,15.9
1224,0.116,1.86,46,16.0
1225,0.115,1.86,46,16.2
1226,0.115,1.86,45.9,16.2
1227,0.114,1.86,45.9,16.3
1228,0.114,1.86,45.9,16.3
1229,0.116,1.86,45.9,16.0
1230,0.115,1.86,45.8,16.2
1231,0.115,1.86,45.8,16.2
1232,0.114,1.86,45.8,16.3
1233,0.115,1.86,45.8,16.2
1234,0.114,1.86,45.8,16.3
1235,0.116,1.86,45.8,16.0
1236,0.116,1.86,45.8,16.0
1237,0.113,1.85,45.8,16.4
1238,0.115,1.86,45.8,16.2
1239,0.114,1.86,45.8,16.3
1240,0.114,1.86,45.8,16.3
1241,0.116,1.86,45.8,16.0
1242,0.115,1.86,45.7,16.2
1243,0.115,1.86,45.7,16.2
1244,0.115,1.86,45.7,16.2
1245,0.113,1.85,45.7,16.4
1246,0.114,1.86,45.7,16.3
1247,0.117,1.87,45.7,16.0
1248,0.114,1.86,45.7,16.3
1249,0.116,1.86,45.7,16.0
1250,0.115,1.86,45.6,16.2
1251,0.114,1.86,45.6,16.3
1252,0.116,1.86,45.6,16.0
1253,0.114,1.86,45.6,16.3
1254,0.116,1.86,45.6,16.0
1255,0.114,1.86,45.6,16.3
1256,0.115,1.86,45.6,16.2
1257,0.116,1.86,45.5,16.0
1258,0.115,1.86,45.5,16.2
1259,0.115,1.86,45.5,16.2
1260,0.113,1.86,45.5,16.5
1261,0.115,1.86,45.5,16.2
1262,0.116,1.86,45.5,16.0
1263,0.115,1.86,45.4,16.2
1264,0.115,1.86,45.4,16.2
1265,0.117,1.86,45.4,15.9
1266,0.115,1.86,45.4,16.2
1267,0.115,1.86,45.4,16.2
1268,0.115,1.86,45.4,16.2
1269,0.114,1.86,45.4,16.3
1270,0.115,1.86,45.4,16.2
1271,0.115,1.86,45.4,16.2
1272,0.114,1.85,45.3,16.2
1273,0.115,1.86,45.3,16.2
1274,0.116,1.86,45.3,16.0
1275,0.115,1.86,45.3,16.2
1276,0.115,1.86,45.3,16.2
1277,0.114,1.86,45.3,16.3
1278,0.114,1.86,45.3,16.3
1279,0.115,1.86,45.3,16.2
1280,0.115,1.86,45.3,16.2
1281,0.115,1.86,45.3,16.2
1282,0.115,1.86,45.3,16.2
1283,0.115,1.86,45.3,16.2
1284,0.115,1.86,45.3,16.2
1285,0.115,1.86,45.3,16.2
1286,0.116,1.86,45.3,16.0
1287,0.114,1.86,45.2,16.3
1288,0.113,1.86,45.2,16.5
1289,0.114,1.86,45.2,16.3
1290,0.115,1.86,45.2,16.2
1291,0.116,1.86,45.2,16.0
1292,0.116,1.86,45.2,16.0
1293,0.117,1.86,45.2,15.9
1294,0.116,1.86,45.2,16.0
1295,0.115,1.86,45.2,16.2
1296,0.115,1.86,45.2,16.2
1297,0.115,1.86,45.1,16.2
1298,0.115,1.86,45.1,16.2
1299,0.116,1.85,45.1,15.9
1300,0.115,1.86,45.1,16.2
1301,0.116,1.86,45.1,16.0
1302,0.114,1.86,45.1,16.3
1303,0.115,1.86,45.1,16.2
1304,0.116,1.86,45.1,16.0
1305,0.114,1.86,45.1,16.3
1306,0.113,1.85,45.1,16.4
1307,0.117,1.86,45.1,15.9
1308,0.115,1.86,45.1,16.2
1309,0.114,1.86,45,16.3
1310,0.114,1.86,45,16.3
1311,0.115,1.86,45,16.2
1312,0.115,1.86,45,16.2
1313,0.115,1.86,45,16.2
1314,0.115,1.86,44.9,16.2
1315,0.114,1.86,44.9,16.3
1316,0.115,1.86,44.9,16.2
1317,0.115,1.85,44.9,16.1
1318,0.116,1.86,44.9,16.0
1319,0.116,1.86,44.9,16.0
1320,0.115,1.86,44.9,16.2
1321,0.116,1.86,44.9,16.0
1322,0.115,1.86,44.9,16.2
1323,0.116,1.86,44.9,16.0
1324,0.114,1.86,44.9,16.3
1325,0.115,1.86,44.9,16.2
1326,0.114,1.86,44.9,16.3
1327,0.116,1.86,44.8,16.0
1328,0.115,1.86,44.8,16.2
1329,0.113,1.85,44.8,16.4
1330,0.115,1.86,44.8,16.2
1331,0.116,1.86,44.8,16.0
1332,0.115,1.86,44.8,16.2
1333,0.117,1.86,44.8,15.9
1334,0.115,1.86,44.7,16.2
1335,0.115,1.86,44.7,16.2
1336,0.116,1.86,44.7,16.0
1337,0.113,1.85,44.7,16.4
1338,0.116,1.86,44.7,16.0
1339,0.115,1.86,44.6,16.2
1340,0.115,1.86,44.6,16.2
1341,0.114,1.86,44.6,16.3
1342,0.114,1.86,44.6,16.3
1343,0.116,1.86,44.6,16.0
1344,0.113,1.86,44.6,16.5
1345,0.116,1.86,44.6,16.0
1346,0.116,1.86,44.5,16.0
1347,0.116,1.86,44.5,16.0
1348,0.115,1.86,44.5,16.2
1349,0.116,1.86,44.5,16.0
1350,0.116,1.86,44.5,16.0
1351,0.115,1.86,44.5,16.2
1352,0.115,1.86,44.5,16.2
1353,0.116,1.85,44.5,15.9
1354,0.116,1.86,44.5,16.0
1355,0.114,1.85,44.5,16.2
1356,0.115,1.86,44.5,16.2
1357,0.118,1.86,44.5,15.8
1358,0.115,1.85,44.5,16.1
1359,0.115,1.86,44.5,16.2
1360,0.115,1.86,44.5,16.2
1361,0.115,1.86,44.5,16.2
1362,0.115,1.86,44.4,16.2
1363,0.115,1.86,44.4,16.2
1364,0.115,1.86,44.4,16.2
1365,0.115,1.86,44.4,16.2
1366,0.116,1.86,44.4,16.0
1367,0.115,1.86,44.3,16.2
1368,0.115,1.86,44.3,16.2
1369,0.116,1.86,44.3,16.0
1370,0.115,1.86,44.3,16.2
1371,0.115,1.86,44.3,16.2
1372,0.115,1.85,44.3,16.1
1373,0.116,1.86,44.3,16.0
1374,0.116,1.85,44.3,15.9
1375,0.116,1.86,44.3,16.0
1376,0.116,1.86,44.3,16.0
1377,0.116,1.86,44.3,16.0
1378,0.116,1.85,44.3,15.9
1379,0.115,1.86,44.3,16.2
1380,0.115,1.86,44.3,16.2
1381,0.114,1.86,44.3,16.3
1382,0.116,1.86,44.3,16.0
1383,0.115,1.86,44.3,16.2
1384,0.114,1.85,44.2,16.2
1385,0.114,1.86,44.2,16.3
1386,0.116,1.86,44.2,16.0
1387,0.116,1.86,44.2,16.0
1388,0.114,1.86,44.2,16.3
1389,0.116,1.86,44.1,16.0
1390,0.116,1.87,44.1,16.1
1391,0.116,1.86,44.1,16.0
1392,0.116,1.86,44.1,16.0
1393,0.117,1.86,44.1,15.9
1394,0.118,1.87,44.1,15.8
1395,0.117,1.86,44.1,15.9
1396,0.117,1.86,44.1,15.9
1397,0.115,1.85,44.1,16.1
1398,0.116,1.86,44.1,16.0
1399,0.115,1.86,44.1,16.2
1400,0.116,1.86,44.1,16.0
1401,0.117,1.86,44.1,15.9
1402,0.116,1.86,44,16.0
1403,0.116,1.86,44,16.0
1404,0.115,1.86,44,16.2
1405,0.116,1.86,44,16.0
1406,0.116,1.85,44,15.9
1407,0.116,1.86,43.9,16.0
1408,0.116,1.86,43.9,16.0
1409,0.116,1.86,43.9,16.0
1410,0.114,1.86,43.9,16.3
1411,0.116,1.86,43.9,16.0
1412,0.116,1.86,43.9,16.0
1413,0.115,1.86,43.9,16.2
1414,0.115,1.86,43.9,16.2
1415,0.116,1.86,43.9,16.0
1416,0.116,1.86,43.9,16.0
1417,0.116,1.86,43.9,16.0
1418,0.115,1.86,43.9,16.2
1419,0.116,1.86,43.8,16.0
1420,0.114,1.85,43.8,16.2
1421,0.114,1.86,43.8,16.3
1422,0.117,1.86,43.8,15.9
1423,0.116,1.86,43.8,16.0
1424,0.115,1.86,43.8,16.2
1425,0.117,1.86,43.8,15.9
1426,0.116,1.86,43.8,16.0
1427,0.116,1.86,43.8,16.0
1428,0.116,1.86,43.8,16.0
1429,0.116,1.86,43.8,16.0
1430,0.116,1.86,43.8,16.0
1431,0.116,1.86,43.8,16.0
1432,0.115,1.86,43.8,16.2
1433,0.116,1.86,43.8,16.0
1434,0.117,1.86,43.8,15.9
1435,0.116,1.86,43.7,16.0
1436,0.116,1.85,43.7,15.9
1437,0.115,1.86,43.7,16.2
1438,0.116,1.86,43.7,16.0
1439,0.116,1.86,43.7,16.0
1440,0.116,1.86,43.7,16.0
1441,0.116,1.86,43.7,16.0
1442,0.116,1.86,43.7,16.0
1443,0.116,1.86,43.7,16.0
1444,0.115,1.86,43.7,16.2
1445,0.115,1.86,43.7,16.2
1446,0.115,1.85,43.7,16.1
1447,0.116,1.86,43.7,16.0
1448,0.114,1.85,43.7,16.2
1449,0.114,1.86,43.6,16.3
1450,0.114,1.86,43.6,16.3
1451,0.114,1.86,43.6,16.3
1452,0.115,1.85,43.6,16.1
1453,0.114,1.86,43.5,16.3
1454,0.116,1.85,43.5,15.9
1455,0.115,1.86,43.5,16.2
1456,0.115,1.86,43.5,16.2
1457,0.114,1.85,43.5,16.2
1458,0.114,1.86,43.5,16.3
1459,0.114,1.86,43.5,16.3
1460,0.113,1.85,43.5,16.4
1461,0.114,1.86,43.5,16.3
1462,0.114,1.85,43.5,16.2
1463,0.116,1.86,43.5,16.0
1464,0.115,1.86,43.5,16.2
1465,0.116,1.86,43.5,16.0
1466,0.116,1.86,43.5,16.0
1467,0.116,1.86,43.5,16.0
1468,0.116,1.85,43.5,15.9
1469,0.116,1.85,43.5,15.9
1470,0.116,1.86,43.5,16.0
1471,0.116,1.86,43.4,16.0
1472,0.116,1.86,43.4,16.0
1473,0.116,1.86,43.4,16.0
1474,0.116,1.86,43.4,16.0
1475,0.116,1.86,43.4,16.0
1476,0.116,1.85,43.4,15.9
1477,0.116,1.86,43.4,16.0
1478,0.115,1.85,43.4,16.1
1479,0.115,1.86,43.4,16.2
1480,0.116,1.86,43.3,16.0
1481,0.115,1.85,43.3,16.1
1482,0.116,1.85,43.3,15.9
1483,0.116,1.86,43.3,16.0
1484,0.115,1.85,43.3,16.1
1485,0.116,1.86,43.3,16.0
1486,0.116,1.86,43.3,16.0
1487,0.116,1.86,43.3,16.0
1488,0.116,1.86,43.3,16.0
1489,0.116,1.86,43.3,16.0
1490,0.116,1.86,43.3,16.0
1491,0.116,1.86,43.3,16.0
1492,0.116,1.86,43.2,16.0
1493,0.116,1.86,43.2,16.0
1494,0.116,1.86,43.2,16.0
1495,0.116,1.86,43.2,16.0
1496,0.115,1.85,43.2,16.1
1497,0.116,1.86,43.2,16.0
1498,0.116,1.86,43.2,16.0
1499,0.114,1.85,43.2,16.2
1500,0.115,1.86,43.2,16.2
1501,0.117,1.85,43.2,15.8
1502,0.116,1.86,43.1,16.0
1503,0.118,1.86,43.1,15.8
1504,0.117,1.86,43.1,15.9
1505,0.115,1.86,43.1,16.2
1506,0.116,1.86,43.1,16.0
1507,0.116,1.86,43.1,16.0
1508,0.116,1.86,43.1,16.0
1509,0.117,1.86,43.1,15.9
1510,0.116,1.85,43.1,15.9
1511,0.116,1.85,43.1,15.9
1512,0.116,1.85,43.1,15.9
1513,0.115,1.86,43.1,16.2
1514,0.116,1.86,43.1,16.0
1515,0.115,1.85,43.1,16.1
1516,0.116,1.86,43.1,16.0
1517,0.116,1.86,43.1,16.0
1518,0.116,1.86,43.1,16.0
1519,0.115,1.85,43,16.1
1520,0.116,1.86,43,16.0
1521,0.117,1.86,43,15.9
1522,0.117,1.86,43,15.9
1523,0.117,1.86,43,15.9
1524,0.116,1.86,43,16.0
1525,0.116,1.86,43,16.0
1526,0.116,1.86,43,16.0
1527,0.116,1.86,43,16.0
1528,0.117,1.85,43,15.8
1529,0.116,1.86,43,16.0
1530,0.116,1.86,43,16.0
1531,0.116,1.86,42.9,16.0
1532,0.117,1.86,42.9,15.9
1533,0.116,1.85,42.9,15.9
1534,0.116,1.85,42.9,15.9
1535,0.115,1.86,42.9,16.2
1536,0.116,1.86,42.9,16.0
1537,0.116,1.85,42.9,15.9
1538,0.115,1.85,42.9,16.1
1539,0.116,1.86,42.9,16.0
1540,0.116,1.86,42.9,16.0
1541,0.115,1.86,42.9,16.2
